,CUSTOMER_ID,CHURN_PROBABILITY,ORIGINAL_CHURN_LABEL,PREDICTED_CHURN_LABEL
1191,C101596,0.6211699164345403,LEAVE,LEAVE
1192,C101597,0.6211699164345403,STAY,STAY
1193,C101598,0.6211699164345403,STAY,STAY
1194,C101599,0.6211699164345403,STAY,LEAVE
1195,C101600,0.6211699164345403,LEAVE,LEAVE
1196,C101601,0.6211699164345403,STAY,STAY
1197,C101602,0.6211699164345403,STAY,STAY
1198,C101604,0.6211699164345403,STAY,STAY
1199,C101607,0.6211699164345403,LEAVE,STAY
1200,C101608,0.6211699164345403,STAY,LEAVE
1201,C101609,0.6211699164345403,STAY,LEAVE
1202,C101610,0.6211699164345403,STAY,LEAVE
1203,C101612,0.6211699164345403,STAY,LEAVE
1204,C101613,0.6211699164345403,STAY,STAY
1205,C101616,0.6211699164345403,LEAVE,LEAVE
1206,C101617,0.6211699164345403,LEAVE,LEAVE
1207,C101618,0.6211699164345403,LEAVE,STAY
1208,C101619,0.6211699164345403,LEAVE,LEAVE
1209,C101620,0.6211699164345403,STAY,LEAVE
1210,C101621,0.6211699164345403,LEAVE,LEAVE
1211,C101622,0.6211699164345403,LEAVE,LEAVE
1212,C101626,0.6211699164345403,STAY,STAY
1213,C101627,0.6211699164345403,LEAVE,LEAVE
1214,C101628,0.6211699164345403,STAY,STAY
1215,C101629,0.6211699164345403,STAY,STAY
1216,C101630,0.6211699164345403,LEAVE,LEAVE
1217,C101632,0.6211699164345403,LEAVE,STAY
1218,C101633,0.6211699164345403,LEAVE,LEAVE
1219,C101637,0.6211699164345403,LEAVE,LEAVE
1220,C101638,0.6211699164345403,LEAVE,STAY
1221,C101639,0.6211699164345403,LEAVE,LEAVE
1222,C101640,0.6211699164345403,LEAVE,LEAVE
1223,C101641,0.6211699164345403,STAY,LEAVE
1224,C101642,0.6211699164345403,STAY,STAY
1225,C101643,0.6211699164345403,STAY,STAY
1226,C101644,0.6211699164345403,STAY,LEAVE
1227,C101645,0.6211699164345403,LEAVE,STAY
1228,C101646,0.6211699164345403,STAY,STAY
1229,C101647,0.6211699164345403,LEAVE,LEAVE
1230,C101648,0.6211699164345403,LEAVE,LEAVE
1231,C101651,0.6211699164345403,STAY,STAY
1232,C101652,0.6211699164345403,LEAVE,STAY
1233,C101653,0.6211699164345403,STAY,LEAVE
1234,C101654,0.6211699164345403,STAY,STAY
1235,C101655,0.6211699164345403,LEAVE,LEAVE
1236,C101656,0.6211699164345403,STAY,STAY
1237,C101657,0.6211699164345403,LEAVE,LEAVE
1238,C101658,0.6211699164345403,STAY,LEAVE
1239,C101659,0.6211699164345403,STAY,LEAVE
1240,C101660,0.6211699164345403,LEAVE,LEAVE
1241,C101662,0.6211699164345403,LEAVE,STAY
1242,C101663,0.6211699164345403,STAY,STAY
1243,C101664,0.6211699164345403,LEAVE,LEAVE
1244,C101666,0.6211699164345403,STAY,STAY
1245,C101667,0.6211699164345403,STAY,LEAVE
1246,C101668,0.6211699164345403,STAY,STAY
1247,C101669,0.6211699164345403,STAY,STAY
1248,C101670,0.6211699164345403,LEAVE,LEAVE
1249,C101671,0.6211699164345403,LEAVE,LEAVE
1250,C101672,0.6211699164345403,STAY,STAY
1251,C101675,0.6211699164345403,LEAVE,LEAVE
1252,C101676,0.6211699164345403,STAY,LEAVE
1253,C101677,0.6211699164345403,LEAVE,LEAVE
1254,C101678,0.6211699164345403,LEAVE,LEAVE
1255,C101681,0.6211699164345403,STAY,STAY
1256,C101682,0.6211699164345403,STAY,STAY
1257,C101683,0.6211699164345403,STAY,STAY
1258,C101684,0.6211699164345403,STAY,STAY
1259,C101686,0.6211699164345403,STAY,LEAVE
1260,C101687,0.6211699164345403,STAY,STAY
1261,C101688,0.6211699164345403,LEAVE,LEAVE
1262,C101689,0.6211699164345403,STAY,STAY
1263,C101690,0.6211699164345403,STAY,LEAVE
1264,C101691,0.6211699164345403,STAY,LEAVE
1265,C101692,0.6211699164345403,LEAVE,LEAVE
1266,C101693,0.6211699164345403,LEAVE,LEAVE
1267,C101694,0.6211699164345403,STAY,STAY
1268,C101695,0.6211699164345403,STAY,LEAVE
1269,C101696,0.6211699164345403,LEAVE,STAY
1270,C101697,0.6211699164345403,STAY,STAY
1271,C101699,0.6211699164345403,LEAVE,STAY
1272,C101700,0.6211699164345403,LEAVE,LEAVE
1273,C101704,0.6211699164345403,LEAVE,LEAVE
1274,C101706,0.6211699164345403,STAY,LEAVE
1275,C101707,0.6211699164345403,LEAVE,STAY
1276,C101710,0.6211699164345403,LEAVE,LEAVE
1277,C101711,0.6211699164345403,STAY,STAY
1278,C101713,0.6211699164345403,STAY,STAY
1279,C101715,0.6211699164345403,STAY,STAY
1280,C101716,0.6211699164345403,STAY,LEAVE
1281,C101717,0.6,STAY,STAY
1282,C101719,0.6,LEAVE,LEAVE
1283,C101720,0.6,LEAVE,LEAVE
1284,C101721,0.6,STAY,STAY
1285,C101723,0.6,STAY,STAY
1286,C101724,0.6,LEAVE,LEAVE
1287,C101725,0.6,LEAVE,STAY
1288,C101729,0.6,STAY,LEAVE
1289,C101730,0.6,LEAVE,STAY
1290,C101731,0.6,LEAVE,LEAVE
1291,C101732,0.6,STAY,STAY
1292,C101734,0.6,STAY,STAY
1293,C101735,0.6,STAY,LEAVE
1294,C101736,0.6,LEAVE,LEAVE
1295,C101737,0.6,STAY,STAY
1296,C101739,0.6,LEAVE,LEAVE
1297,C101740,0.6,STAY,STAY
1298,C101741,0.6,STAY,STAY
1299,C101742,0.6,STAY,LEAVE
1300,C101743,0.6,STAY,LEAVE
1301,C101745,0.6,STAY,LEAVE
1302,C101746,0.6,LEAVE,LEAVE
1303,C101748,0.6,STAY,STAY
1304,C101749,0.6,STAY,LEAVE
1305,C101750,0.6,LEAVE,LEAVE
1306,C101751,0.6,LEAVE,LEAVE
1307,C101755,0.6,LEAVE,LEAVE
1308,C101758,0.6,STAY,STAY
1309,C101759,0.6,STAY,LEAVE
1310,C101760,0.6,STAY,LEAVE
1311,C101761,0.6,STAY,STAY
1312,C101762,0.6,LEAVE,LEAVE
1313,C101763,0.6,LEAVE,LEAVE
1314,C101764,0.6,LEAVE,STAY
1315,C101765,0.6,LEAVE,LEAVE
1316,C101767,0.5961538461538461,STAY,STAY
1317,C101768,0.5961538461538461,STAY,STAY
1318,C101769,0.5961538461538461,STAY,STAY
1319,C101770,0.5961538461538461,LEAVE,LEAVE
1320,C101772,0.5961538461538461,LEAVE,LEAVE
1321,C101773,0.5961538461538461,LEAVE,LEAVE
1322,C101774,0.5961538461538461,STAY,LEAVE
1323,C101775,0.5961538461538461,STAY,LEAVE
1324,C101776,0.5961538461538461,LEAVE,STAY
1325,C101777,0.5961538461538461,STAY,STAY
1326,C101778,0.5961538461538461,LEAVE,STAY
1327,C101779,0.5961538461538461,STAY,LEAVE
1328,C101781,0.5961538461538461,STAY,STAY
1329,C101782,0.5882352941176471,LEAVE,LEAVE
1330,C101783,0.5882352941176471,LEAVE,LEAVE
1331,C101784,0.5882352941176471,STAY,STAY
1332,C101785,0.5882352941176471,LEAVE,LEAVE
1333,C101786,0.5882352941176471,LEAVE,LEAVE
1334,C101788,0.5882352941176471,STAY,STAY
1335,C101789,0.5882352941176471,LEAVE,STAY
1336,C101790,0.5882352941176471,LEAVE,LEAVE
1337,C101794,0.5882352941176471,LEAVE,LEAVE
1338,C101795,0.5882352941176471,LEAVE,LEAVE
1339,C101796,0.5882352941176471,STAY,LEAVE
1340,C101799,0.5882352941176471,LEAVE,LEAVE
1341,C101800,0.5882352941176471,STAY,LEAVE
1342,C101801,0.5882352941176471,STAY,LEAVE
1343,C101802,0.5882352941176471,STAY,STAY
1344,C101803,0.5882352941176471,STAY,LEAVE
1345,C101804,0.5806451612903226,LEAVE,LEAVE
1346,C101807,0.5806451612903226,STAY,STAY
1347,C101809,0.5806451612903226,LEAVE,LEAVE
1348,C101811,0.5806451612903226,STAY,STAY
1349,C101812,0.5806451612903226,STAY,STAY
1350,C101813,0.5806451612903226,LEAVE,LEAVE
1351,C101815,0.5806451612903226,STAY,STAY
1352,C101816,0.5806451612903226,STAY,STAY
1353,C101817,0.5806451612903226,STAY,LEAVE
1354,C101818,0.5806451612903226,LEAVE,LEAVE
1355,C101819,0.5806451612903226,LEAVE,STAY
1356,C101820,0.5806451612903226,STAY,STAY
1357,C101821,0.5806451612903226,LEAVE,LEAVE
1358,C101822,0.5806451612903226,LEAVE,STAY
1359,C101823,0.5806451612903226,LEAVE,STAY
1360,C101824,0.5806451612903226,STAY,LEAVE
1361,C101825,0.5806451612903226,STAY,LEAVE
1362,C101826,0.5806451612903226,STAY,STAY
1363,C101827,0.5806451612903226,LEAVE,LEAVE
1364,C101828,0.5806451612903226,STAY,LEAVE
1365,C101830,0.5806451612903226,STAY,STAY
1366,C101831,0.5806451612903226,STAY,STAY
1367,C101832,0.5806451612903226,STAY,LEAVE
1368,C101833,0.5806451612903226,STAY,LEAVE
1369,C101834,0.5806451612903226,STAY,LEAVE
1370,C101835,0.5806451612903226,LEAVE,STAY
1371,C101836,0.5806451612903226,LEAVE,LEAVE
1372,C101837,0.5806451612903226,LEAVE,LEAVE
1373,C101840,0.5806451612903226,LEAVE,STAY
1374,C101841,0.5806451612903226,LEAVE,LEAVE
1375,C101842,0.5806451612903226,LEAVE,LEAVE
1376,C101844,0.5806451612903226,STAY,STAY
1377,C101845,0.5806451612903226,STAY,LEAVE
1378,C101846,0.5806451612903226,LEAVE,LEAVE
1379,C101847,0.5806451612903226,LEAVE,STAY
1380,C101848,0.5806451612903226,LEAVE,LEAVE
1381,C101849,0.5806451612903226,STAY,STAY
1382,C101850,0.5714285714285714,STAY,STAY
1383,C101851,0.5714285714285714,STAY,LEAVE
1384,C101853,0.5714285714285714,STAY,STAY
1385,C101854,0.5714285714285714,STAY,STAY
1386,C101855,0.5714285714285714,LEAVE,LEAVE
1387,C101856,0.5714285714285714,LEAVE,LEAVE
1388,C101857,0.5714285714285714,LEAVE,LEAVE
1389,C101860,0.5714285714285714,STAY,STAY
1390,C101862,0.5714285714285714,LEAVE,LEAVE
1391,C101863,0.5714285714285714,STAY,LEAVE
1392,C101865,0.5714285714285714,LEAVE,LEAVE
1393,C101866,0.5714285714285714,STAY,STAY
1394,C101868,0.5649717514124294,STAY,STAY
1395,C101869,0.5649717514124294,LEAVE,LEAVE
1396,C101870,0.5649717514124294,STAY,STAY
1397,C101871,0.5649717514124294,STAY,LEAVE
1398,C101873,0.5649717514124294,LEAVE,LEAVE
1399,C101874,0.5649717514124294,LEAVE,STAY
1400,C101875,0.5649717514124294,STAY,STAY
1401,C101876,0.5649717514124294,LEAVE,LEAVE
1402,C101878,0.5649717514124294,STAY,STAY
1403,C101881,0.5649717514124294,LEAVE,LEAVE
1404,C101882,0.5649717514124294,STAY,STAY
1405,C101883,0.5649717514124294,STAY,LEAVE
1406,C101884,0.5649717514124294,STAY,STAY
1407,C101886,0.5649717514124294,LEAVE,LEAVE
1408,C101888,0.5649717514124294,LEAVE,LEAVE
1409,C101889,0.5649717514124294,LEAVE,STAY
1410,C101890,0.5649717514124294,STAY,STAY
1411,C101893,0.5649717514124294,LEAVE,LEAVE
1412,C101894,0.5649717514124294,LEAVE,LEAVE
1413,C101895,0.5649717514124294,STAY,STAY
1414,C101897,0.5649717514124294,STAY,LEAVE
1415,C101899,0.5649717514124294,STAY,STAY
1416,C101900,0.5649717514124294,LEAVE,STAY
1417,C101902,0.5649717514124294,LEAVE,LEAVE
1418,C101905,0.5649717514124294,STAY,STAY
1419,C101906,0.5649717514124294,STAY,LEAVE
1420,C101907,0.5649717514124294,LEAVE,LEAVE
1421,C101909,0.5649717514124294,LEAVE,STAY
1422,C101911,0.5649717514124294,LEAVE,LEAVE
1423,C101912,0.5649717514124294,LEAVE,STAY
1424,C101913,0.5649717514124294,LEAVE,LEAVE
1425,C101915,0.5649717514124294,STAY,LEAVE
1426,C101916,0.5649717514124294,LEAVE,LEAVE
1427,C101919,0.5649717514124294,STAY,STAY
1428,C101921,0.5649717514124294,STAY,STAY
1429,C101922,0.5649717514124294,STAY,LEAVE
1430,C101923,0.5649717514124294,LEAVE,LEAVE
1431,C101924,0.5649717514124294,LEAVE,LEAVE
1432,C101925,0.5649717514124294,LEAVE,LEAVE
1433,C101926,0.5649717514124294,LEAVE,LEAVE
1434,C101928,0.5649717514124294,STAY,STAY
1435,C101929,0.5649717514124294,LEAVE,LEAVE
1436,C101930,0.5649717514124294,STAY,STAY
1437,C101931,0.5649717514124294,LEAVE,LEAVE
1438,C101933,0.5649717514124294,LEAVE,LEAVE
1439,C101934,0.5649717514124294,STAY,LEAVE
1440,C101935,0.5649717514124294,LEAVE,LEAVE
1441,C101937,0.5649717514124294,LEAVE,STAY
1442,C101939,0.5649717514124294,STAY,STAY
1443,C101941,0.5649717514124294,LEAVE,LEAVE
1444,C101942,0.5649717514124294,LEAVE,LEAVE
1445,C101943,0.5649717514124294,STAY,LEAVE
1446,C101944,0.5649717514124294,LEAVE,LEAVE
1447,C101945,0.5649717514124294,STAY,STAY
1448,C101946,0.5649717514124294,LEAVE,LEAVE
1449,C101947,0.5649717514124294,LEAVE,LEAVE
1450,C101948,0.5649717514124294,STAY,STAY
1451,C101949,0.5649717514124294,STAY,STAY
1452,C101950,0.5649717514124294,STAY,STAY
1453,C101951,0.5649717514124294,STAY,STAY
1454,C101952,0.5649717514124294,STAY,LEAVE
1455,C101955,0.5649717514124294,LEAVE,LEAVE
1456,C101957,0.5649717514124294,LEAVE,LEAVE
1457,C101958,0.5625,STAY,LEAVE
1458,C101959,0.5625,STAY,LEAVE
1459,C101960,0.5625,LEAVE,LEAVE
1460,C101961,0.5625,STAY,LEAVE
1461,C101962,0.5625,LEAVE,LEAVE
1462,C101963,0.5625,STAY,LEAVE
1463,C101964,0.5625,LEAVE,LEAVE
1464,C101965,0.5625,STAY,STAY
1465,C101966,0.5625,LEAVE,LEAVE
1466,C101967,0.5625,LEAVE,STAY
1467,C101969,0.5625,LEAVE,LEAVE
1468,C101970,0.5625,LEAVE,LEAVE
1469,C101971,0.5625,LEAVE,STAY
1470,C101972,0.5625,STAY,LEAVE
1471,C101973,0.56,LEAVE,LEAVE
1472,C101974,0.56,LEAVE,LEAVE
1473,C101975,0.56,STAY,LEAVE
1474,C101976,0.56,STAY,LEAVE
1475,C101977,0.56,STAY,LEAVE
1476,C101978,0.56,STAY,STAY
1477,C101979,0.56,STAY,LEAVE
1478,C101980,0.56,STAY,STAY
1479,C101981,0.56,LEAVE,LEAVE
1480,C101984,0.5578947368421052,LEAVE,LEAVE
1481,C101985,0.5578947368421052,STAY,STAY
1482,C101986,0.5578947368421052,LEAVE,LEAVE
1483,C101987,0.5578947368421052,LEAVE,LEAVE
1484,C101988,0.5578947368421052,LEAVE,LEAVE
1485,C101989,0.5578947368421052,LEAVE,LEAVE
1486,C101990,0.5578947368421052,STAY,LEAVE
1487,C101992,0.5578947368421052,STAY,LEAVE
1488,C101993,0.5578947368421052,STAY,LEAVE
1489,C101994,0.5578947368421052,STAY,LEAVE
1490,C101995,0.5578947368421052,STAY,STAY
1491,C101996,0.5578947368421052,LEAVE,LEAVE
1492,C102000,0.5578947368421052,STAY,LEAVE
1493,C102001,0.5578947368421052,STAY,STAY
1494,C102002,0.5578947368421052,LEAVE,STAY
1495,C102005,0.5578947368421052,STAY,LEAVE
1496,C102006,0.5578947368421052,LEAVE,LEAVE
1497,C102007,0.5578947368421052,STAY,LEAVE
1498,C102008,0.5578947368421052,LEAVE,STAY
1499,C102010,0.5578947368421052,LEAVE,LEAVE
1500,C102011,0.5578947368421052,LEAVE,LEAVE
1501,C102012,0.5578947368421052,STAY,LEAVE
1502,C102013,0.5578947368421052,LEAVE,LEAVE
1503,C102015,0.5578947368421052,LEAVE,LEAVE
1504,C102016,0.5578947368421052,STAY,LEAVE
1505,C102018,0.5555555555555556,STAY,STAY
1506,C102020,0.5555555555555556,LEAVE,STAY
1507,C102021,0.5555555555555556,LEAVE,STAY
1508,C102022,0.5483870967741935,STAY,STAY
1509,C102023,0.5483870967741935,STAY,STAY
1510,C102024,0.5483870967741935,LEAVE,LEAVE
1511,C102025,0.5483870967741935,STAY,LEAVE
1512,C102026,0.5483870967741935,STAY,STAY
1513,C102027,0.5483870967741935,LEAVE,LEAVE
1514,C102028,0.5483870967741935,STAY,LEAVE
1515,C102029,0.5483870967741935,LEAVE,STAY
1516,C102030,0.5483870967741935,LEAVE,LEAVE
1517,C102031,0.5483870967741935,LEAVE,STAY
1518,C102032,0.5483870967741935,LEAVE,LEAVE
1519,C102033,0.5483870967741935,STAY,LEAVE
1520,C102034,0.5483870967741935,LEAVE,LEAVE
1521,C102037,0.5483870967741935,STAY,STAY
1522,C102039,0.5454545454545454,STAY,STAY
1523,C102043,0.5454545454545454,STAY,STAY
1524,C102044,0.5454545454545454,LEAVE,LEAVE
1525,C102045,0.5454545454545454,LEAVE,LEAVE
1526,C102046,0.5384615384615384,LEAVE,LEAVE
1527,C102047,0.5243243243243243,LEAVE,LEAVE
1528,C102048,0.5243243243243243,STAY,LEAVE
1529,C102052,0.5243243243243243,LEAVE,LEAVE
1530,C102053,0.5243243243243243,LEAVE,LEAVE
1531,C102056,0.5243243243243243,LEAVE,LEAVE
1532,C102057,0.5243243243243243,STAY,STAY
1533,C102059,0.5243243243243243,STAY,STAY
1534,C102060,0.5243243243243243,LEAVE,LEAVE
1535,C102061,0.5243243243243243,LEAVE,LEAVE
1536,C102062,0.5243243243243243,LEAVE,LEAVE
1537,C102064,0.5243243243243243,STAY,STAY
1538,C102065,0.5243243243243243,LEAVE,LEAVE
1539,C102067,0.5243243243243243,LEAVE,STAY
1540,C102068,0.5243243243243243,STAY,STAY
1541,C102070,0.5243243243243243,STAY,STAY
1542,C102071,0.5243243243243243,STAY,STAY
1543,C102072,0.5243243243243243,LEAVE,LEAVE
1544,C102073,0.5243243243243243,LEAVE,STAY
1545,C102074,0.5243243243243243,STAY,STAY
1546,C102077,0.5243243243243243,LEAVE,LEAVE
1547,C102078,0.5243243243243243,STAY,STAY
1548,C102079,0.5243243243243243,STAY,STAY
1549,C102080,0.5243243243243243,STAY,STAY
1550,C102081,0.5243243243243243,STAY,STAY
1551,C102082,0.5243243243243243,STAY,LEAVE
1552,C102084,0.5243243243243243,STAY,STAY
1553,C102085,0.5243243243243243,LEAVE,LEAVE
1554,C102086,0.5243243243243243,STAY,STAY
1555,C102087,0.5243243243243243,LEAVE,LEAVE
1556,C102088,0.5243243243243243,STAY,LEAVE
1557,C102089,0.5243243243243243,STAY,LEAVE
1558,C102091,0.5243243243243243,STAY,STAY
1559,C102092,0.5243243243243243,LEAVE,LEAVE
1560,C102093,0.5243243243243243,STAY,STAY
1561,C102094,0.5243243243243243,LEAVE,LEAVE
1562,C102095,0.5243243243243243,STAY,STAY
1563,C102096,0.5243243243243243,STAY,STAY
1564,C102097,0.5243243243243243,STAY,STAY
1565,C102100,0.5243243243243243,LEAVE,LEAVE
1566,C102101,0.5243243243243243,LEAVE,LEAVE
1567,C102103,0.5243243243243243,LEAVE,LEAVE
1568,C102104,0.5243243243243243,LEAVE,LEAVE
1569,C102105,0.5243243243243243,STAY,STAY
1570,C102106,0.5243243243243243,STAY,LEAVE
1571,C102107,0.5243243243243243,STAY,LEAVE
1572,C102108,0.5243243243243243,STAY,LEAVE
1573,C102109,0.5243243243243243,STAY,LEAVE
1574,C102110,0.5243243243243243,STAY,LEAVE
1575,C102112,0.5243243243243243,LEAVE,LEAVE
1576,C102113,0.5243243243243243,STAY,LEAVE
1577,C102114,0.5243243243243243,STAY,LEAVE
1578,C102115,0.5243243243243243,LEAVE,LEAVE
1579,C102116,0.5243243243243243,LEAVE,STAY
1580,C102117,0.5243243243243243,STAY,STAY
1581,C102118,0.5243243243243243,STAY,STAY
1582,C102119,0.5243243243243243,LEAVE,LEAVE
1583,C102121,0.5243243243243243,LEAVE,LEAVE
1584,C102122,0.5243243243243243,STAY,STAY
1585,C102123,0.5243243243243243,LEAVE,STAY
1586,C102124,0.5243243243243243,STAY,STAY
1587,C102125,0.5243243243243243,LEAVE,STAY
1588,C102126,0.5217391304347826,LEAVE,LEAVE
1589,C102127,0.5217391304347826,LEAVE,STAY
1590,C102129,0.5217391304347826,LEAVE,STAY
1591,C102131,0.5217391304347826,LEAVE,LEAVE
1592,C102132,0.5217391304347826,LEAVE,LEAVE
1593,C102134,0.5217391304347826,STAY,STAY
1594,C102136,0.5217391304347826,STAY,LEAVE
1595,C102137,0.5217391304347826,LEAVE,LEAVE
1596,C102139,0.5217391304347826,LEAVE,LEAVE
1597,C102141,0.5217391304347826,LEAVE,LEAVE
1598,C102142,0.5217391304347826,STAY,STAY
1599,C102143,0.5217391304347826,STAY,STAY
1600,C102144,0.5217391304347826,LEAVE,LEAVE
1601,C102145,0.5217391304347826,LEAVE,LEAVE
1602,C102146,0.5,LEAVE,LEAVE
1603,C102148,0.5,LEAVE,LEAVE
1604,C102151,0.5,LEAVE,LEAVE
1605,C102152,0.5,STAY,LEAVE
1606,C102154,0.5,LEAVE,LEAVE
1607,C102155,0.5,LEAVE,LEAVE
1608,C102157,0.5,LEAVE,STAY
1609,C102158,0.5,LEAVE,LEAVE
1610,C102160,0.5,LEAVE,LEAVE
1611,C102163,0.5,STAY,LEAVE
1612,C102164,0.5,STAY,LEAVE
1613,C102165,0.5,LEAVE,LEAVE
1614,C102167,0.5,STAY,LEAVE
1615,C102169,0.5,LEAVE,LEAVE
1616,C102171,0.5,LEAVE,LEAVE
1617,C102173,0.5,LEAVE,STAY
1618,C102174,0.5,STAY,LEAVE
1619,C102175,0.5,LEAVE,LEAVE
1620,C102177,0.5,LEAVE,LEAVE
1621,C102178,0.5,STAY,LEAVE
1622,C102179,0.5,STAY,LEAVE
1623,C102180,0.5,STAY,STAY
1624,C102181,0.5,STAY,STAY
1625,C102182,0.5,STAY,STAY
1626,C102184,0.5,STAY,STAY
1627,C102185,0.5,LEAVE,LEAVE
1628,C102186,0.5,LEAVE,LEAVE
1629,C102187,0.5,STAY,LEAVE
1630,C102188,0.5,LEAVE,LEAVE
1631,C102189,0.5,LEAVE,LEAVE
1632,C102190,0.5,LEAVE,LEAVE
1633,C102191,0.5,STAY,LEAVE
1634,C102192,0.5,STAY,STAY
1635,C102193,0.5,STAY,STAY
1636,C102194,0.5,LEAVE,LEAVE
1637,C102195,0.5,LEAVE,LEAVE
1638,C102196,0.5,LEAVE,STAY
1639,C102197,0.5,LEAVE,LEAVE
1640,C102199,0.5,LEAVE,STAY
1641,C102200,0.5,LEAVE,LEAVE
1642,C102201,0.5,STAY,STAY
1643,C102202,0.5,LEAVE,LEAVE
1644,C102204,0.5,STAY,LEAVE
1645,C102205,0.5,LEAVE,LEAVE
1646,C102206,0.5,STAY,LEAVE
1647,C102208,0.5,LEAVE,STAY
1648,C102210,0.4739583333333333,LEAVE,LEAVE
1649,C102211,0.4739583333333333,LEAVE,LEAVE
1650,C102212,0.4739583333333333,LEAVE,STAY
1651,C102213,0.4739583333333333,STAY,LEAVE
1652,C102214,0.4739583333333333,STAY,STAY
1653,C102215,0.4739583333333333,STAY,STAY
1654,C102217,0.4739583333333333,LEAVE,LEAVE
1655,C102218,0.4739583333333333,STAY,STAY
1656,C102219,0.4739583333333333,STAY,LEAVE
1657,C102221,0.4739583333333333,STAY,STAY
1658,C102222,0.4739583333333333,STAY,LEAVE
1659,C102223,0.4739583333333333,LEAVE,STAY
1660,C102225,0.4739583333333333,STAY,STAY
1661,C102227,0.4739583333333333,STAY,STAY
1662,C102228,0.4739583333333333,LEAVE,STAY
1663,C102229,0.4739583333333333,STAY,LEAVE
1664,C102230,0.4739583333333333,LEAVE,STAY
1665,C102231,0.4739583333333333,LEAVE,LEAVE
1666,C102232,0.4739583333333333,LEAVE,LEAVE
1667,C102233,0.4739583333333333,STAY,LEAVE
1668,C102235,0.4739583333333333,LEAVE,LEAVE
1669,C102237,0.4739583333333333,STAY,STAY
1670,C102238,0.4739583333333333,STAY,STAY
1671,C102240,0.4739583333333333,STAY,STAY
1672,C102241,0.4739583333333333,LEAVE,STAY
1673,C102242,0.4739583333333333,STAY,LEAVE
1674,C102243,0.4739583333333333,LEAVE,LEAVE
1675,C102244,0.4739583333333333,STAY,STAY
1676,C102245,0.4739583333333333,STAY,STAY
1677,C102246,0.4739583333333333,LEAVE,LEAVE
1678,C102248,0.4739583333333333,LEAVE,STAY
1679,C102249,0.4739583333333333,STAY,LEAVE
1680,C102252,0.4739583333333333,LEAVE,STAY
1681,C102253,0.4739583333333333,STAY,LEAVE
1682,C102256,0.4739583333333333,STAY,LEAVE
1683,C102259,0.4739583333333333,LEAVE,LEAVE
1684,C102261,0.4739583333333333,STAY,LEAVE
1685,C102262,0.4739583333333333,STAY,STAY
1686,C102263,0.4739583333333333,LEAVE,LEAVE
1687,C102264,0.4739583333333333,LEAVE,LEAVE
1688,C102265,0.4739583333333333,LEAVE,LEAVE
1689,C102267,0.4739583333333333,STAY,LEAVE
1690,C102270,0.4739583333333333,STAY,STAY
1691,C102273,0.4739583333333333,LEAVE,LEAVE
1692,C102274,0.4739583333333333,LEAVE,LEAVE
1693,C102275,0.4739583333333333,LEAVE,STAY
1694,C102280,0.4739583333333333,STAY,STAY
1695,C102281,0.4739583333333333,STAY,LEAVE
1696,C102282,0.4739583333333333,LEAVE,STAY
1697,C102283,0.4739583333333333,LEAVE,LEAVE
1698,C102284,0.4739583333333333,STAY,LEAVE
1699,C102285,0.4739583333333333,STAY,LEAVE
1700,C102287,0.4739583333333333,LEAVE,LEAVE
1701,C102290,0.4739583333333333,STAY,STAY
1702,C102291,0.4739583333333333,STAY,STAY
1703,C102294,0.4739583333333333,LEAVE,STAY
1704,C102296,0.4739583333333333,LEAVE,LEAVE
1705,C102297,0.4739583333333333,STAY,STAY
1706,C102299,0.4739583333333333,LEAVE,LEAVE
1707,C102300,0.4739583333333333,LEAVE,LEAVE
1708,C102301,0.4739583333333333,STAY,STAY
1709,C102302,0.4739583333333333,LEAVE,STAY
1710,C102303,0.4739583333333333,STAY,STAY
1711,C102304,0.4739583333333333,LEAVE,LEAVE
1712,C102305,0.4739583333333333,LEAVE,STAY
1713,C102306,0.4739583333333333,STAY,STAY
1714,C102307,0.4739583333333333,STAY,LEAVE
1715,C102308,0.4739583333333333,LEAVE,STAY
1716,C102309,0.4739583333333333,LEAVE,LEAVE
1717,C102310,0.4739583333333333,LEAVE,LEAVE
1718,C102311,0.46153846153846156,STAY,STAY
1719,C102312,0.46153846153846156,LEAVE,LEAVE
1720,C102314,0.46153846153846156,LEAVE,STAY
1721,C102315,0.46153846153846156,LEAVE,LEAVE
1722,C102317,0.46153846153846156,LEAVE,LEAVE
1723,C102318,0.46153846153846156,LEAVE,STAY
1724,C102320,0.46153846153846156,STAY,STAY
1725,C102321,0.46153846153846156,STAY,LEAVE
1726,C102322,0.46153846153846156,STAY,STAY
1727,C102326,0.46153846153846156,LEAVE,LEAVE
1728,C102327,0.46153846153846156,LEAVE,LEAVE
1729,C102328,0.46153846153846156,LEAVE,STAY
1730,C102329,0.46153846153846156,LEAVE,STAY
1731,C102331,0.46153846153846156,LEAVE,STAY
1732,C102332,0.46153846153846156,STAY,LEAVE
1733,C102333,0.46153846153846156,LEAVE,LEAVE
1734,C102334,0.46153846153846156,LEAVE,LEAVE
1735,C102335,0.46153846153846156,LEAVE,LEAVE
1736,C102336,0.46153846153846156,LEAVE,LEAVE
1737,C102337,0.46153846153846156,STAY,STAY
1738,C102338,0.46153846153846156,STAY,LEAVE
1739,C102341,0.46153846153846156,LEAVE,LEAVE
1740,C102344,0.46153846153846156,STAY,STAY
1741,C102345,0.46153846153846156,LEAVE,LEAVE
